price,adress,size,rooms,half_rooms,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Akadálymentesített,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,Panelprogram,balcony,Parkolóhely ára
47.0,"V. kerület, Szerb utca 2.",32.0,1.0,2.0,jó állapotú,|nincs megadva|,összkomfortos,félemelet,|nincs megadva|,van,|nincs megadva|,van,77 m|3|/hó,155 kWh/hó,15 000  Ft/hó,18 000  Ft/hó,|nincs megadva|,|nincs megadva|,dél,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,"gázkazán, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,,,
86.0,"V. kerület, Régi posta utca ",54.0,2.0,0,felújított,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,
269.0,"V. kerület, Bajcsy-Zsilinszky út ",175.0,5.0,1.0,felújított,|nincs megadva|,luxus,2,|nincs megadva|,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,külön és egyben is,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,
149.9,"V. kerület, Akadémia utca ",124.0,3.0,0,felújítandó,1950 előtt,összkomfortos,5,6,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,47 000  Ft/hó,29 000  Ft/hó,nem,egy helyiségben,kelet,panorámás,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,GG,,,
154.9,"V. kerület, Sörház utca ",118.0,4.0,0,jó állapotú,1950 előtt,duplakomfortos,2,3,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,36 580  Ft/hó,nem,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület","gázkazán, hűtő-fűtő klíma",van,|nincs megadva|,,,
129.99,"V. kerület, Kossuth Lajos utca 13.",88.0,2.0,2.0,felújított,1950 és 1980 között,duplakomfortos,2,3,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,100 kWh/hó,|nincs megadva|,|nincs megadva|,igen,külön és egyben is,|nincs megadva|,kertre néz,8 m|2|,nem,nem tetőtéri,"utca, közterület",házközponti,|nincs megadva|,|nincs megadva|,,8.0,
63.0,"IV. kerület, Fóti út ",115.0,4.0,0,jó állapotú,1981 és 2000 között,duplakomfortos,2,4,nincs,3 m-nél alacsonyabb,van,143 m|3|/hó,179 kWh/hó,28 000  Ft/hó,10 000  Ft/hó,nem,egy helyiségben,délnyugat,udvari,|nincs megadva|,igen,tetőtéri,udvari beálló - benne van az árban,"gázkazán, hűtő-fűtő klíma",nincs,|nincs megadva|,|nincs megadva|,,
39.9,"IV. kerület, Reviczky utca 38.",57.0,2.0,0,jó állapotú,1950 és 1980 között,összkomfortos,1,4,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,120 kWh/hó,|nincs megadva|,14  Ft/hó,|nincs megadva|,|nincs megadva|,délnyugat,kertre néz,5 m|2|,|nincs megadva|,,"utca, közterület",gáz (konvektor),nincs,EE,,5.0,
70.5,"IV. kerület, Körösbánya utca ",60.0,2.0,1.0,jó állapotú,2001 és 2010 között,összkomfortos,3,3,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 690  Ft/hó,|nincs megadva|,külön helyiségben,délnyugat,panorámás,20 m|2|,|nincs megadva|,"legfelső emelet, nem tetőtéri",|nincs megadva|,gázkazán,van - 10 cm,|nincs megadva|,,20.0,
65.0,"IV. kerület, Attila utca 150.",78.0,2.0,2.0,felújított,|nincs megadva|,|nincs megadva|,3,4,nincs,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,panorámás,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,,
41.9,"IV. kerület, Szilaspatak sor ",37.0,1.0,0,újszerű,2001 és 2010 között,összkomfortos,1,3,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,6 600  Ft/hó,|nincs megadva|,egy helyiségben,dél,kertre néz,2 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",gázkazán,van,|nincs megadva|,,2.0,
43.9,"IV. kerület, Illek Vince utca 4.",54.0,1.0,1.0,jó állapotú,2001 és 2010 között,összkomfortos,földszint,2,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,4 m|2|,igen,nem tetőtéri,udvari beálló - benne van az árban,gázkazán,|nincs megadva|,|nincs megadva|,,4.0,
69.0,"V. kerület, Havas utca 2.",46.0,1.0,0,felújítandó,|nincs megadva|,összkomfortos,4,4,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,egy helyiségben,kelet,panorámás,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,,
35.99,"IV. kerület, Baross utca ",53.0,2.0,0,újszerű,|nincs megadva|,összkomfortos,1,2,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,északnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - ingyenes",gázkazán,|nincs megadva|,|nincs megadva|,,,
41.5,"IV. kerület, Berda József utca ",54.0,2.0,0,felújított,|nincs megadva|,összkomfortos,6,10,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,nyugat,utcai,4 m|2|,nem,nem tetőtéri,"utca, közterület - ingyenes",távfűtés egyedi méréssel,nincs,|nincs megadva|,|nincs megadva|,4.0,
58.5,"V. kerület, Sas utca ",50.0,1.0,1.0,közepes állapotú,1950 előtt,összkomfortos,földszint,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,50 000  Ft/hó,29 900  Ft/hó,|nincs megadva|,egy helyiségben,nyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,,
65.9,"IV. kerület, Falemez utca ",90.0,4.0,0,közepes állapotú,1981 és 2000 között,duplakomfortos,földszint,4,|nincs megadva|,3 m-nél alacsonyabb,van,Nincs gáz bekötve az ingatlanba,200 kWh/hó,32 000  Ft/hó,15 300  Ft/hó,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,igen,nem tetőtéri,"utca, közterület - ingyenes","távfűtés, hűtő-fűtő klíma",nincs,|nincs megadva|,|nincs megadva|,,
183.0,"V. kerület, Perczel Mór utca ",82.0,3.0,0,felújított,1950 előtt,összkomfortos,2,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gázkazán,van,|nincs megadva|,,,
32.4,"IV. kerület, Virág utca ",35.0,1.0,1.0,felújított,1981 és 2000 között,|nincs megadva|,10,10,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,|nincs megadva|,|nincs megadva|,egy helyiségben,nyugat,panorámás,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",távfűtés,|nincs megadva|,DD,|nincs megadva|,,
570.0,"V. kerület, Október 6. utca 17.",158.0,4.0,0,felújított,1950 előtt,luxus,1,3,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön és egyben is,nyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,,
46.0,"IV. kerület, Katona József utca ",50.0,2.0,0,felújított,2001 és 2010 között,összkomfortos,1,3,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,|nincs megadva|,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,önálló garázs - megvásárolható,"gázkazán, hűtő-fűtő klíma",van,|nincs megadva|,,,11 M Ft
100.0,"V. kerület, Nyugati tér 6.",64.0,2.0,0,felújított,|nincs megadva|,|nincs megadva|,5,5,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,panorámás,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,,
134.9,"V. kerület, Fehér Hajó utca ",75.0,3.0,0,felújított,1950 előtt,duplakomfortos,5,5,van,3 m-nél magasabb,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,21 000  Ft/hó,nem,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,nem tetőtéri,"utca, közterület","elektromos fűtőpanel, hűtő-fűtő klíma",van,|nincs megadva|,,,
85.0,"IV. kerület, Wolfner utca 4/D",68.0,1.0,2.0,újszerű,|nincs megadva|,|nincs megadva|,1,|nincs megadva|,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,dél,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,
75.9,"IV. kerület, Intarzia utca 14.",94.0,3.0,2.0,jó állapotú,1981 és 2000 között,|nincs megadva|,földszint,4,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,50 000  Ft/hó,18 700  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,28 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület",távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|,28.0,
58.0,"V. kerület, Báthory utca ",40.0,1.0,0,felújított,|nincs megadva|,|nincs megadva|,2,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 000  Ft/hó,|nincs megadva|,külön helyiségben,nyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,,
83.9,"V. kerület, Nyáry Pál utca ",44.0,1.0,1.0,felújított,|nincs megadva|,luxus,2,5,van,3 m-nél magasabb,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,10 000  Ft/hó,16 000  Ft/hó,|nincs megadva|,külön helyiségben,északnyugat,utcai,6 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",házközponti,|nincs megadva|,|nincs megadva|,,6.0,
96.0,"V. kerület, Széchenyi utca ",72.0,2.0,0,felújítandó,1950 és 1980 között,összkomfortos,3,3,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,19 500  Ft/hó,nem,külön helyiségben,északkelet,udvari,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület - fizetős övezet",házközponti,nincs,|nincs megadva|,,,
64.9,"IV. kerület, Sörétgyár utca ",60.0,2.0,0,felújított,|nincs megadva|,|nincs megadva|,|nincs megadva|,földszintes,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,38 m|2|,igen,|nincs megadva|,önálló garázs - benne van az árban,egyéb kazán,van,|nincs megadva|,,38.0,
46.0,"IV. kerület, Aradi utca 13.",71.0,2.0,1.0,jó állapotú,|nincs megadva|,|nincs megadva|,2,10,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,18 000  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,4 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|,4.0,
49.9,"IV. kerület, Batthyány utca ",54.0,2.0,0,felújított,1950 és 1980 között,összkomfortos,földszint,földszintes,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 110  Ft/hó,igen,egy helyiségben,délnyugat,kertre néz,|nincs megadva|,igen,|nincs megadva|,"utca, közterület - ingyenes",gázkazán,nincs,|nincs megadva|,,,
59.0,"IV. kerület, Csíksomlyó utca ",52.0,2.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,36 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,36.0,
53.0,"IV. kerület, Árpád út ",48.0,1.0,1.0,jó állapotú,2001 és 2010 között,összkomfortos,4,4,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,kelet,utcai,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri",teremgarázs hely - bérelhető,"házközponti egyedi méréssel, hűtő-fűtő klíma",van,|nincs megadva|,,,|nincs megadva|
36.9,"IV. kerület, Pozsonyi utca ",46.0,1.0,1.0,jó állapotú,|nincs megadva|,|nincs megadva|,4,10,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,panorámás,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
42.9,"IV. kerület, Erdősor út 4.",49.0,1.0,1.0,felújított,1981 és 2000 között,összkomfortos,7,10,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 200  Ft/hó,igen,külön helyiségben,nyugat,panorámás,7 m|2|,nem,,"utca, közterület - ingyenes",házközponti,van - 10 cm,|nincs megadva|,,7.0,
30.95,"IV. kerület, Kordován tér 3.",36.0,1.0,0,felújítandó,1981 és 2000 között,|nincs megadva|,6,10,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - ingyenes",távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
26.9,"V. kerület, Kossuth Lajos utca 2/B",38.0,1.0,0,felújítandó,|nincs megadva|,|nincs megadva|,5,4,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,,
60.0,"IV. kerület, Laborfalvi Róza utca ",73.0,1.0,2.0,felújított,1981 és 2000 között,összkomfortos,4,4,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,|nincs megadva|,utcai,3 m|2|,nem,|nincs megadva|,"utca, közterület - ingyenes",távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|,3.0,
46.0,"IV. kerület, Károlyi István utca ",43.0,1.0,1.0,újszerű,2001 és 2010 között,összkomfortos,2,3,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,4 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,4.0,
129.9,"V. kerület, Veres Pálné utca ",87.0,2.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,
52.9,"V. kerület, Alkotmány utca 19.",40.0,1.0,0,újszerű,1950 előtt,összkomfortos,1,5,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,22 000  Ft/hó,nem,egy helyiségben,északnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",házközponti,nincs,AA,,,
57.9,"IV. kerület, Laborfalvi Róza utca ",73.0,2.0,1.0,újszerű,1981 és 2000 között,összkomfortos,4,4,nincs,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,3 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület",távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|,3.0,
45.0,"V. kerület, Múzeum körút 10.",42.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,3,|nincs megadva|,3 m-nél magasabb,nincs,70 m|3|/hó,140 kWh/hó,20 000  Ft/hó,8 800  Ft/hó,nem,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,nincs,HH,,,
44.0,"IV. kerület, Berda József utca ",54.0,2.0,0,felújított,1981 és 2000 között,összkomfortos,10,10,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,18 000  Ft/hó,12 000  Ft/hó,nem,külön helyiségben,nyugat,panorámás,4 m|2|,nem,"legfelső emelet, nem tetőtéri","utca, közterület - ingyenes",távfűtés egyedi méréssel,nincs,|nincs megadva|,nem vett részt,4.0,
69.9,"IV. kerület, József Attila utca 31.",77.0,3.0,0,jó állapotú,2001 és 2010 között,összkomfortos,2,3,nincs,3 m-nél alacsonyabb,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,11 000  Ft/hó,24 000  Ft/hó,nem,egy helyiségben,észak,utcai,2 m|2|,nem,nem tetőtéri,"utca, közterület - ingyenes","házközponti egyedi méréssel, hűtő-fűtő klíma",van - 8 cm,CC,,2.0,
54.5,"IV. kerület, Tófalva utca ",46.0,1.0,1.0,jó állapotú,2001 és 2010 között,összkomfortos,2,3,|nincs megadva|,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,|nincs megadva|,udvari,5 m|2|,nem,nem tetőtéri,udvari beálló - benne van az árban,gázkazán,van,|nincs megadva|,,5.0,
84.9,"IV. kerület, Attila utca 12-18.",41.0,2.0,0,újszerű,2020,luxus,7,7,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,kertre néz,7 m|2|,nem,"legfelső emelet, nem tetőtéri",teremgarázs hely - megvásárolható,"házközponti egyedi méréssel, hűtő-fűtő klíma",|nincs megadva|,CC,,7.0,"6,99 M Ft"
44.9,"V. kerület, Balassi Bálint utca ",27.0,1.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,
42.9,"IV. kerület, Pozsonyi utca ",56.0,1.0,2.0,közepes állapotú,1950 és 1980 között,|nincs megadva|,földszint,10,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,21 280  Ft/hó,|nincs megadva|,külön helyiségben,nyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
46.9,"IV. kerület, Reviczky utca ",54.0,2.0,1.0,felújított,|nincs megadva|,összkomfortos,2,4,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,4 m|2|,|nincs megadva|,,udvari beálló,gázkazán,|nincs megadva|,|nincs megadva|,,4.0,
74.0,"IV. kerület, Munkásotthon utca ",71.0,3.0,0,újszerű,2018,|nincs megadva|,2,4,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 000  Ft/hó,igen,külön helyiségben,|nincs megadva|,|nincs megadva|,3 m|2|,|nincs megadva|,nem tetőtéri,teremgarázs hely - megvásárolható,gázkazán,van,|nincs megadva|,,3.0,"7,50 M Ft"
32.9,"IV. kerület, Erzsébet utca ",35.0,1.0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
24.9,"IV. kerület, Károlyi István utca ",30.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,1,2,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,7 838  Ft/hó,nem,külön helyiségben,dél,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - ingyenes",gáz (konvektor),nincs,|nincs megadva|,,,
155.0,"V. kerület, Kígyó utca ",84.0,3.0,0,felújítandó,1950 előtt,|nincs megadva|,4,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,panorámás,8 m|2|,|nincs megadva|,"legfelső emelet, nem tetőtéri",|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,8.0,
