price,adress,size,rooms,half_rooms,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Akadálymentesített,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,balcony,Parkolóhely ára
54.9,"VII. kerület, Kazinczy utca ",33.0,1.0,1.0,felújított,|nincs megadva|,összkomfortos,1,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,9 700  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
34.2,"VII. kerület, Huszár utca ",30.0,1.0,0,felújított,1950 előtt,összkomfortos,földszint,2,|nincs megadva|,3 m-nél magasabb,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,7 000  Ft/hó,14 000  Ft/hó,nem,egy helyiségben,északkelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület","hűtő-fűtő klíma, gáz (konvektor)",|nincs megadva|,|nincs megadva|,,
69.9,"VII. kerület, Dob utca ",72.0,2.0,1.0,felújított,1950 előtt,összkomfortos,földszint,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,40 000  Ft/hó,|nincs megadva|,igen,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
109.0,"VII. kerület, Bethlen Gábor utca ",78.0,3.0,0,felújított,|nincs megadva|,luxus,2,4,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,délnyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"gázkazán, padlófűtés",|nincs megadva|,|nincs megadva|,,
93.0,"VII. kerület, Rózsa utca 38.",92.0,4.0,2.0,felújított,|nincs megadva|,duplakomfortos,félemelet,4,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,22 000  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület","hűtő-fűtő klíma, elektromos fűtőpanel",|nincs megadva|,|nincs megadva|,,
104.9,"VII. kerület, Dob utca ",78.0,3.0,0,felújított,1950 és 1980 között,duplakomfortos,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,2 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület",hűtő-fűtő klíma,|nincs megadva|,|nincs megadva|,2.0,
35.9,"VII. kerület, Hernád utca ",42.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,2,4,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
64.9,"VII. kerület, Garay utca ",85.0,4.0,1.0,jó állapotú,1950 előtt,összkomfortos,3,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,22 000  Ft/hó,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,zárószint,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
27.5,"VII. kerület, Nefelejcs utca ",38.0,1.0,0,felújítandó,|nincs megadva|,|nincs megadva|,3,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,35 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",egyéb,|nincs megadva|,|nincs megadva|,,
55.0,"VII. kerület, Vörösmarty utca ",64.0,3.0,0,felújítandó,|nincs megadva|,összkomfortos,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,7 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,7.0,
39.8,"VII. kerület, Thököly út ",39.0,1.0,0,felújított,1950 és 1980 között,összkomfortos,3,3,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,15  Ft/hó,|nincs megadva|,egy helyiségben,délkelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",hűtő-fűtő klíma,nincs,|nincs megadva|,,
95.9,"VII. kerület, Kertész utca ",102.0,4.0,0,felújítandó,1950 előtt,összkomfortos,1,6,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,28 100  Ft/hó,|nincs megadva|,igen,külön helyiségben,délnyugat,utcai,6 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,6.0,
51.15,"VII. kerület, Dohány utca 26.",42.0,1.0,1.0,jó állapotú,|nincs megadva|,összkomfortos,2,3,nincs,3 m-nél magasabb,van,80 m|3|/hó,90 kWh/hó,|nincs megadva|,10 000  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
44.8,"VII. kerület, Verseny utca ",66.0,2.0,0,felújított,1950 előtt,összkomfortos,1,5,van,3 m-nél magasabb,van,100 m|3|/hó,60 kWh/hó,25 000  Ft/hó,17  Ft/hó,igen,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet","gáz (konvektor), hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,,
35.7,"VII. kerület, Külső-Erzsébetváros ",42.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,1,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
32.5,"VII. kerület, Külső-Erzsébetváros ",24.0,1.0,0,közepes állapotú,|nincs megadva|,összkomfortos,1,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,6 100  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
45.9,"VII. kerület, Király utca 99.",57.0,2.0,1.0,felújítandó,|nincs megadva|,komfortos,2,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 500  Ft/hó,|nincs megadva|,külön helyiségben,délnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,"gáz (konvektor), cserépkályha",|nincs megadva|,|nincs megadva|,,
26.9,"VII. kerület, Rottenbiller utca ",28.0,1.0,0,közepes állapotú,1950 előtt,összkomfortos,|nincs megadva|,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
26.99,"VII. kerület, Külső-Erzsébetváros - Ligetváros ",26.0,1.0,0,felújított,1950 és 1980 között,összkomfortos,3,3,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,nyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,hűtő-fűtő klíma,|nincs megadva|,|nincs megadva|,,
62.99,"VII. kerület, Nagy Diófa utca ",70.0,2.0,1.0,közepes állapotú,1981 és 2000 között,összkomfortos,2,2,nincs,3 m-nél magasabb,nincs,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,48 000  Ft/hó,nem,külön helyiségben,délnyugat,kertre néz,|nincs megadva|,nem,tetőtéri,"utca, közterület - fizetős övezet",házközponti,nincs,|nincs megadva|,,
31.9,"VII. kerület, Marek József utca ",24.0,1.0,0,felújított,1950 előtt,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
32.9,"VII. kerület, István utca ",28.0,1.0,0,felújított,1950 előtt,összkomfortos,földszint,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,igen,egy helyiségben,nyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",elektromos fűtőpanel,nincs,|nincs megadva|,,
79.9,"VII. kerület, Belső-Erzsébetváros ",87.0,2.0,1.0,jó állapotú,1950 előtt,|nincs megadva|,1,5,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,nem,külön helyiségben,kelet,utcai,3 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,3.0,
50.0,"VII. kerület, Akácfa utca ",33.0,1.0,1.0,jó állapotú,1950 előtt,összkomfortos,3,4,van,3 m-nél magasabb,van,100 m|3|/hó,200 kWh/hó,25 000  Ft/hó,15  Ft/hó,nem,egy helyiségben,délkelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,nincs,|nincs megadva|,,
55.0,"VII. kerület, Külső-Erzsébetváros ",45.0,2.0,0,felújított,1950 előtt,|nincs megadva|,félemelet,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,kertre néz,15 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,egyéb,|nincs megadva|,|nincs megadva|,15.0,
45.9,"VII. kerület, Király utca ",57.0,2.0,0,felújítandó,|nincs megadva|,komfortos,1,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
61.9,"VII. kerület, Damjanich utca ",52.0,2.0,0,felújított,|nincs megadva|,összkomfortos,1,4,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
32.9,"VII. kerület, Szövetség utca ",30.0,1.0,0,jó állapotú,1950 előtt,komfortos,1,2,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,nyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
40.0,"VII. kerület, Rejtő Jenő utca ",38.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,4,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 500  Ft/hó,nem,külön helyiségben,délkelet,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
69.8,"VII. kerület, Belső-Erzsébetváros ",75.0,2.0,0,jó állapotú,1950 előtt,összkomfortos,2,6,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 625  Ft/hó,|nincs megadva|,külön helyiségben,északkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
129.0,"VII. kerület, Thököly út ",137.0,8.0,1.0,felújított,1950 előtt,duplakomfortos,1,3,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,dél,|nincs megadva|,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
65.9,"VII. kerület, Rottenbiller utca ",60.0,2.0,1.0,felújított,1950 előtt,összkomfortos,2,3,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,17  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,2 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,2.0,
49.9,"VII. kerület, Külső-Erzsébetváros ",56.0,2.0,0,felújított,1950 előtt,összkomfortos,3,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,egy helyiségben,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,"elektromos fűtőpanel, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,,
90.33,"VII. kerület, Kertész utca ",94.0,4.0,0,felújított,|nincs megadva|,összkomfortos,3,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 800  Ft/hó,|nincs megadva|,külön helyiségben,nyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gázkazán,nincs,|nincs megadva|,,
53.25,"VII. kerület, Peterdy utca ",42.0,2.0,0,felújított,1950 előtt,luxus,földszint,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,északnyugat,kertre néz,10 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület","elektromos kazán, padlófűtés",van - 5 cm,|nincs megadva|,10.0,
35.0,"VII. kerület, Csengery utca ",37.0,1.0,0,közepes állapotú,1950 előtt,összkomfortos,1,5,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,|nincs megadva|,egy helyiségben,nyugat,utcai,3 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,3.0,
89.9,"VII. kerület, Kertész utca ",93.0,3.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,4,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,egy helyiségben,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
180.0,"VII. kerület, Belső-Erzsébetváros ",90.0,3.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
31.99,"VII. kerület, Külső-Erzsébetváros ",31.0,1.0,1.0,közepes állapotú,|nincs megadva|,összkomfortos,3,3,nincs,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,"legfelső emelet, nem tetőtéri",|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
64.9,"VII. kerület, Akácfa utca ",78.0,2.0,0,felújítandó,1950 előtt,összkomfortos,3,4,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,19  Ft/hó,|nincs megadva|,|nincs megadva|,északkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",cserépkályha,|nincs megadva|,|nincs megadva|,,
50.35,"VII. kerület, Péterfy Sándor utca ",87.0,2.0,0,felújítandó,1950 előtt,komfortos,1,5,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,25 000 000  Ft/hó,19 500  Ft/hó,nem,egy helyiségben,északnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",cserépkályha,nincs,|nincs megadva|,,
49.9,"VII. kerület, Külső-Erzsébetváros - Ligetváros ",68.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,6,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
65.0,"VII. kerület, Thököly út ",66.0,2.0,1.0,felújított,1950 előtt,összkomfortos,3,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,17 000  Ft/hó,|nincs megadva|,egy helyiségben,nyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
97.0,"VII. kerület, Külső-Erzsébetváros ",103.0,4.0,0,felújított,1950 előtt,duplakomfortos,1,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,29 140  Ft/hó,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
84.9,"VII. kerület, Rottenbiller utca 41.",95.0,4.0,0,jó állapotú,|nincs megadva|,duplakomfortos,1,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,|nincs megadva|,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",házközponti,|nincs megadva|,|nincs megadva|,,
37.8,"VII. kerület, Bajza utca ",43.0,2.0,0,jó állapotú,|nincs megadva|,összkomfortos,félemelet,3,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,|nincs megadva|,külön helyiségben,délnyugat,utcai,|nincs megadva|,nem,|nincs megadva|,"utca, közterület - fizetős övezet",házközponti,|nincs megadva|,|nincs megadva|,,
69.8,"VII. kerület, Kertész utca 39.",75.0,2.0,0,felújított,1950 előtt,összkomfortos,2,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,külön helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
119.7,"VII. kerület, Külső-Erzsébetváros - Ligetváros ",126.0,4.0,0,felújított,1950 előtt,duplakomfortos,|nincs megadva|,6,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,37 800  Ft/hó,nem,|nincs megadva|,nyugat,kertre néz,5 m|2|,nem,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,5.0,
54.9,"VII. kerület, Belső-Erzsébetváros ",64.0,2.0,0,jó állapotú,1950 előtt,komfortos,3,4,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 500  Ft/hó,nem,külön és egyben is,északnyugat,udvari,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri",|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
100.0,"VII. kerület, Belső-Erzsébetváros ",80.0,3.0,0,felújított,1950 előtt,komfortos,1,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
74.9,"VII. kerület, Külső-Erzsébetváros - Ligetváros ",80.0,3.0,0,újszerű,1950 előtt,|nincs megadva|,félemelet,4,nincs,|nincs megadva|,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,,
34.9,"VII. kerület, Rottenbiller utca ",37.0,1.0,0,közepes állapotú,1950 előtt,összkomfortos,3,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délkelet,utcai,|nincs megadva|,|nincs megadva|,zárószint,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
25.5,"VII. kerület, István utca 45.",43.0,1.0,1.0,felújított,1950 előtt,komfortos,szuterén,3,nincs,3 m-nél alacsonyabb,|nincs megadva|,Nincs gáz bekötve az ingatlanba,190 kWh/hó,10 000  Ft/hó,10 000  Ft/hó,nem,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",elektromos fűtőpanel,|nincs megadva|,EE,,
54.9,"VII. kerület, Hernád utca 24.",47.0,2.0,0,felújított,1950 és 1980 között,összkomfortos,földszint,3,nincs,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,11  Ft/hó,nem,egy helyiségben,északkelet,|nincs megadva|,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - ingyenes",elektromos konvektor,nincs,|nincs megadva|,,
109.0,"VII. kerület, Bethlen Gábor utca ",78.0,3.0,0,felújított,1950 előtt,duplakomfortos,2,3,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,17 000  Ft/hó,|nincs megadva|,egy helyiségben,délnyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,
95.98,"VII. kerület, Dohány utca ",78.0,3.0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,18  Ft/hó,|nincs megadva|,külön helyiségben,délkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
32.9,"VII. kerület, Hernád utca ",30.0,2.0,0,felújított,|nincs megadva|,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,4 200  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,,
104.2,"VII. kerület, Akácfa utca 60.",50.0,2.0,0,új építésű,2025,összkomfortos,1,7,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,délnyugat,udvari,3.66 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,"mennyezeti hűtés-fűtés, hőszivattyú",van,|nincs megadva|,3.66,"10,50 M Ft"
98.3,"VII. kerület, Akácfa utca 60.",50.0,2.0,0,új építésű,2025,összkomfortos,2,7,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,"mennyezeti hűtés-fűtés, hőszivattyú",van,|nincs megadva|,,"10,50 M Ft"
26.9,"VII. kerület, Cserhát utca 20.",24.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,1,2,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,7 200  Ft/hó,nem,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
56.9,"VII. kerület, Dob utca ",60.0,2.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,4,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,35 000  Ft/hó,12 600  Ft/hó,|nincs megadva|,külön helyiségben,délnyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,,
115.0,"VII. kerület, Külső-Erzsébetváros ",180.0,6.0,0,jó állapotú,1950 előtt,duplakomfortos,6,6,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,egy helyiségben,északnyugat,utcai,4 m|2|,nem,zárószint,udvari beálló - bérelhető,gázkazán,|nincs megadva|,|nincs megadva|,4.0,|nincs megadva|
93.9,"VII. kerület, Sajó utca ",76.0,3.0,0,újszerű,2001 és 2010 között,duplakomfortos,1,6,van,|nincs megadva|,nincs,Nincs gáz bekötve az ingatlanba,|nincs megadva|,30 000  Ft/hó,15  Ft/hó,igen,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,házközponti egyedi méréssel,|nincs megadva|,BB,,|nincs megadva|
39.9,"VII. kerület, Külső-Erzsébetváros ",39.0,1.0,0,felújított,1950 előtt,összkomfortos,3,3,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,nem,egy helyiségben,délkelet,utcai,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület - fizetős övezet",hűtő-fűtő klíma,nincs,|nincs megadva|,,
