price,adress,size,rooms,half_rooms,balcony,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,Akadálymentesített,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Parkolóhely ára,Fűtés,Szigetelés,Energiatanúsítvány,Panelprogram
45.63,"VIII. kerület, Nagy Templom utca ",29.0,1.0,0,7.0,közepes állapotú,2013,összkomfortos,2,|nincs megadva|,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 000 000  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,7 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,házközponti egyedi méréssel,van,|nincs megadva|,
49.9,"VIII. kerület, Tisztviselőtelep ",69.0,2.0,0,18.0,közepes állapotú,|nincs megadva|,összkomfortos,félemelet,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,panorámás,18 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület",,egyéb kazán,|nincs megadva|,|nincs megadva|,
69.9,"VIII. kerület, Józsefváros - Palotanegyed ",84.0,3.0,0,,jó állapotú,1950 előtt,összkomfortos,2,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,16 800  Ft/hó,külön helyiségben,észak,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
30.9,"VIII. kerület, Práter utca ",33.0,1.0,0,,újszerű,1950 előtt,összkomfortos,1,2,nincs,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 640  Ft/hó,egy helyiségben,északnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
29.95,"VIII. kerület, Tömő utca ",33.0,1.0,0,4.6,jó állapotú,1981 és 2000 között,összkomfortos,1,több mint 10,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,nyugat,utcai,4.6 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",,távfűtés egyedi méréssel,nincs,CC,nem vett részt
34.99,"VIII. kerület, Diószegi Sámuel utca ",38.0,1.0,0,,jó állapotú,1950 előtt,összkomfortos,2,4,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 000  Ft/hó,7 500  Ft/hó,egy helyiségben,nyugat,panorámás,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
28.9,"VIII. kerület, Józsefváros - Magdolnanegyed ",38.0,2.0,1.0,,felújított,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,19 000  Ft/hó,külön helyiségben,délnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",,elektromos fűtőpanel,van,|nincs megadva|,
28.9,"VIII. kerület, Orczy tér ",25.0,1.0,0,,újszerű,2001 és 2010 között,összkomfortos,2,9,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 500  Ft/hó,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,házközponti egyedi méréssel,van,|nincs megadva|,
51.5,"VIII. kerület, Harminckettesek tere ",54.0,2.0,0,,jó állapotú,|nincs megadva|,összkomfortos,1,6,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,házközponti,|nincs megadva|,|nincs megadva|,
32.0,"VIII. kerület, Kálvária tér ",45.0,1.0,1.0,,közepes állapotú,1950 előtt,összkomfortos,földszint,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,14 500  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
63.99,"VIII. kerület, Bacsó Béla utca ",38.0,2.0,0,5.0,újszerű,2021,összkomfortos,8,8,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,észak,utcai,5 m|2|,|nincs megadva|,tetőtéri,teremgarázs hely - megvásárolható,13 M Ft,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
99.0,"VIII. kerület, Reguly Antal utca ",107.0,4.0,0,2.0,felújított,1950 előtt,komfortos,félemelet,2,nincs,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,36 000  Ft/hó,külön és egyben is,északkelet,utcai,2 m|2|,igen,nem tetőtéri,önálló garázs - megvásárolható,|nincs megadva|,"gázkazán, gáz (konvektor), cserépkályha",nincs,CC,
28.99,"VIII. kerület, Horváth Mihály tér ",30.0,1.0,0,,jó állapotú,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 400  Ft/hó,egy helyiségben,kelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
41.49,"VIII. kerület, Verseny utca ",39.0,1.0,0,,felújított,|nincs megadva|,összkomfortos,2,6,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,1 000  Ft/hó,egy helyiségben,dél,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",,"gáz (konvektor), hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,
27.99,"VIII. kerület, Illés utca 18.",49.0,2.0,0,,felújítandó,1950 előtt,összkomfortos,2,2,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,nyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,"legfelső emelet, nem tetőtéri",|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
50.0,"VIII. kerület, Józsefváros - Csarnoknegyed ",64.0,2.0,1.0,,felújított,1950 előtt,összkomfortos,1,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,22 400  Ft/hó,külön helyiségben,nyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
39.9,"VIII. kerület, Józsefváros - Csarnoknegyed ",43.0,1.0,2.0,,felújított,1950 előtt,összkomfortos,2,4,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,egy helyiségben,délnyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
19.9,"VIII. kerület, Diószegi Sámuel utca ",25.0,1.0,0,,felújítandó,|nincs megadva|,|nincs megadva|,2,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 000  Ft/hó,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,gáz (konvektor),nincs,|nincs megadva|,
31.59,"VIII. kerület, Józsefváros - Magdolnanegyed ",33.0,1.0,0,,újszerű,2001 és 2010 között,összkomfortos,2,5,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,60 kWh/hó,13 000  Ft/hó,12  Ft/hó,egy helyiségben,délkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,házközponti egyedi méréssel,van - 12 cm,|nincs megadva|,
61.71,"VIII. kerület, Józsefváros - Palotanegyed ",32.0,1.0,0,9.43,új építésű,2023,összkomfortos,6,7,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,9.43 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,hőszivattyú,|nincs megadva|,AA+,
34.5,"VIII. kerület, Századosnegyed ",39.0,1.0,0,2.0,jó állapotú,|nincs megadva|,összkomfortos,1,3,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,2 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület",,gázkazán,|nincs megadva|,|nincs megadva|,
31.0,"VIII. kerület, Kisfaludy utca ",31.0,1.0,0,,felújított,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,12 200  Ft/hó,egy helyiségben,|nincs megadva|,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
31.9,"VIII. kerület, Szigony utca ",41.0,1.0,1.0,,jó állapotú,|nincs megadva|,összkomfortos,1,10,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,9 725  Ft/hó,|nincs megadva|,délnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",,távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|
25.9,"VIII. kerület, Józsefváros - Corvinnegyed ",47.0,1.0,1.0,,felújítandó,1950 és 1980 között,összkomfortos,földszint,több mint 10,van,3 m-nél alacsonyabb,|nincs megadva|,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|
236.0,"VIII. kerület, Szentkirályi utca ",108.0,3.0,0,,felújított,|nincs megadva|,luxus,3,3,van,3 m-nél magasabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,26 540  Ft/hó,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület - fizetős övezet",,"hűtő-fűtő klíma, elektromos fűtőpanel, padlófűtés",van - 10 cm,|nincs megadva|,
48.5,"VIII. kerület, Leonardo da Vinci utca ",52.0,2.0,0,4.0,jó állapotú,1981 és 2000 között,összkomfortos,8,10,van,3 m-nél alacsonyabb,|nincs megadva|,nem,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,utcai,4 m|2|,nem,,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
129.0,"VIII. kerület, József körút 38.",93.0,4.0,0,,felújított,2023,luxus,4,4,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,29 000  Ft/hó,külön és egyben is,nyugat,utcai,|nincs megadva|,|nincs megadva|,"legfelső emelet, nem tetőtéri",teremgarázs hely - bérelhető,|nincs megadva|,"gázkazán, hűtő-fűtő klíma",van - 15 cm,|nincs megadva|,
29.95,"VIII. kerület, Tömő utca ",33.0,1.0,0,4.4,jó állapotú,1950 és 1980 között,összkomfortos,1,több mint 10,van,3 m-nél alacsonyabb,nincs,igen,|nincs megadva|,|nincs megadva|,9 000 000  Ft/hó,11 000  Ft/hó,egy helyiségben,délnyugat,kertre néz,4.4 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,távfűtés egyedi méréssel,nincs,|nincs megadva|,nem vett részt
36.9,"VIII. kerület, Alföldi utca 3.",49.0,1.0,0,,felújított,1950 előtt,összkomfortos,földszint,3,nincs,3 m-nél magasabb,van,nem,|nincs megadva|,210 kWh/hó,17 500  Ft/hó,5 500  Ft/hó,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,"hűtő-fűtő klíma, elektromos fűtőpanel",|nincs megadva|,|nincs megadva|,
56.0,"VIII. kerület, II. János Pál pápa tér ",70.0,2.0,0,,közepes állapotú,1950 előtt,összkomfortos,1,3,nincs,3 m-nél magasabb,nincs,nem,70 m|3|/hó,150 kWh/hó,20  Ft/hó,18 745  Ft/hó,egy helyiségben,északkelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gáz (konvektor),nincs,|nincs megadva|,
54.9,"VIII. kerület, József utca 33.",72.0,2.0,0,,felújított,|nincs megadva|,összkomfortos,1,3,nincs,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,nyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
74.9,"VIII. kerület, Rákóczi út ",80.0,3.0,0,,jó állapotú,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,16 000  Ft/hó,22 000  Ft/hó,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,udvari beálló - bérelhető,10 000  Ft/hó,gázkazán,|nincs megadva|,|nincs megadva|,
39.0,"VIII. kerület, Orczy út ",49.0,2.0,0,,felújított,1950 előtt,összkomfortos,2,4,van,3 m-nél alacsonyabb,van,nem,33 m|3|/hó,60 kWh/hó,12 000  Ft/hó,11 000  Ft/hó,egy helyiségben,északkelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,"hűtő-fűtő klíma, gáz (konvektor)",van - 5 cm,BB,
62.99,"VIII. kerület, Corvin sétány ",31.0,1.0,0,50.0,újszerű,2001 és 2010 között,összkomfortos,földszint,6,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 000  Ft/hó,egy helyiségben,dél,udvari,50 m|2|,igen,nem tetőtéri,"utca, közterület - fizetős övezet",,házközponti egyedi méréssel,van - 10 cm,|nincs megadva|,
40.5,"VIII. kerület, Kis Fuvaros utca 4.",53.0,2.0,0,,jó állapotú,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,nincs,nem,90 m|3|/hó,120 kWh/hó,15 000  Ft/hó,20 000  Ft/hó,külön helyiségben,északnyugat,kertre néz,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,egyéb,nincs,|nincs megadva|,
64.9,"VIII. kerület, Luther utca ",81.0,3.0,1.0,,felújított,1950 előtt,összkomfortos,3,3,nincs,3 m-nél magasabb,nincs,nem,120 m|3|/hó,100 kWh/hó,50 000  Ft/hó,20 000  Ft/hó,külön helyiségben,északkelet,utcai,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület",,gázkazán,|nincs megadva|,DD,
44.0,"VIII. kerület, Losonci tér ",45.0,2.0,0,,felújított,1950 és 1980 között,|nincs megadva|,7,10,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|
149.9,"VIII. kerület, Lőrinc pap tér 3.",112.0,4.0,0,,felújítandó,1950 előtt,duplakomfortos,1,4,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,panorámás,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gázkazán,|nincs megadva|,|nincs megadva|,
64.49,"VIII. kerület, Kis Stáció utca ",57.0,2.0,0,,újszerű,2001 és 2010 között,összkomfortos,4,5,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,13 000  Ft/hó,20 000  Ft/hó,egy helyiségben,dél,udvari,|nincs megadva|,nem,nem tetőtéri,udvari beálló - megvásárolható,7 M Ft,házközponti egyedi méréssel,van,|nincs megadva|,
70.0,"VIII. kerület, Baross utca ",105.0,5.0,0,,felújított,|nincs megadva|,duplakomfortos,2,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,36 000  Ft/hó,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",,"elektromos fűtőpanel, gáz (konvektor)",|nincs megadva|,|nincs megadva|,
35.9,"VIII. kerület, Orczy tér 4.",33.0,1.0,0,4.0,újszerű,2001 és 2010 között,|nincs megadva|,|nincs megadva|,10,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,7 000  Ft/hó,13 000  Ft/hó,külön helyiségben,délkelet,kertre néz,4 m|2|,|nincs megadva|,nem tetőtéri,teremgarázs hely - megvásárolható,|nincs megadva|,"házközponti egyedi méréssel, hűtő-fűtő klíma",van,|nincs megadva|,
149.0,"VIII. kerület, Szentkirályi utca ",123.0,5.0,0,,felújított,1950 előtt,luxus,3,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,hűtő-fűtő klíma,|nincs megadva|,EE,
53.9,"VIII. kerület, Tömő utca 58.",40.0,2.0,0,22.0,|nincs megadva|,2021,összkomfortos,1,8,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,|nincs megadva|,külön helyiségben,kelet,kertre néz,22 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"6,50 M Ft",házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
46.87,"VIII. kerület, Népszínház utca ",75.0,2.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
29.75,"VIII. kerület, Berzsenyi utca 3.",31.0,1.0,0,,jó állapotú,1950 előtt,összkomfortos,1,2,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,nem,37 m|3|/hó,200 kWh/hó,|nincs megadva|,16 000  Ft/hó,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
29.8,"VIII. kerület, Fiumei út 10.",36.0,1.0,0,,felújított,1950 előtt,|nincs megadva|,6,6,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
26.9,"VIII. kerület, Práter utca 58.",47.0,1.0,2.0,,közepes állapotú,|nincs megadva|,összkomfortos,földszint,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|
74.9,"VIII. kerület, Szentkirályi utca ",55.0,3.0,0,,felújított,1950 előtt,összkomfortos,1,3,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 000  Ft/hó,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,"utca, közterület",,"hűtő-fűtő klíma, gáz (konvektor)",|nincs megadva|,|nincs megadva|,
47.9,"VIII. kerület, Dobozi utca ",55.0,3.0,0,7.0,felújított,2001 és 2010 között,duplakomfortos,6,7,van,3 m-nél alacsonyabb,nincs,nem,Nincs gáz bekötve az ingatlanba,50 kWh/hó,5 000  Ft/hó,16 500  Ft/hó,külön helyiségben,délnyugat,panorámás,7 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,6 M Ft,házközponti egyedi méréssel,van - 10 cm,CC,
28.0,"VIII. kerület, Alföldi utca ",34.0,1.0,1.0,,közepes állapotú,|nincs megadva|,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,14 000  Ft/hó,külön helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
52.9,"VIII. kerület, Kisfaludy utca 18.",44.0,1.0,0,3.0,felújított,|nincs megadva|,|nincs megadva|,3,|nincs megadva|,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,3 m|2|,igen,nem tetőtéri,teremgarázs hely - bérelhető,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
65.9,"VIII. kerület, Kun utca 4.",51.0,2.0,0,4.0,újszerű,2001 és 2010 között,|nincs megadva|,2,7,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,4 m|2|,|nincs megadva|,nem tetőtéri,teremgarázs hely - megvásárolható,10 M Ft,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
42.0,"VIII. kerület, Víg utca 11-13.",42.0,1.0,0,,jó állapotú,2001 és 2010 között,összkomfortos,1,|nincs megadva|,van,3 m-nél alacsonyabb,van,nem,Nincs gáz bekötve az ingatlanba,270 kWh/hó,25 000  Ft/hó,12 000  Ft/hó,egy helyiségben,nyugat,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,"elektromos fűtőpanel, hűtő-fűtő klíma",van,|nincs megadva|,
42.5,"VIII. kerület, Jázmin utca 16/A",34.0,1.0,1.0,10.0,újszerű,2001 és 2010 között,összkomfortos,7,7,van,3 m-nél magasabb,van,nem,Nincs gáz bekötve az ingatlanba,70 kWh/hó,10 000  Ft/hó,11 000  Ft/hó,egy helyiségben,délnyugat,panorámás,10 m|2|,nem,,teremgarázs hely - bérelhető,20 000  Ft/hó,"hűtő-fűtő klíma, házközponti egyedi méréssel",van,|nincs megadva|,
