price,adress,size,rooms,half_rooms,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Akadálymentesített,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,balcony,Parkolóhely ára
75.0,"VI. kerület, Belső-Terézváros ",64.0,2.0,0,jó állapotú,1950 előtt,összkomfortos,2,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,45 000  Ft/hó,igen,|nincs megadva|,dél,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti,|nincs megadva|,DD,,
44.9,"VI. kerület, Külső-Terézváros ",31.0,2.0,0,felújított,1950 előtt,|nincs megadva|,földszint,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,egyéb,|nincs megadva|,|nincs megadva|,,
62.98,"VI. kerület, Podmaniczky utca ",71.0,2.0,0,jó állapotú,1950 előtt,összkomfortos,3,5,van,|nincs megadva|,|nincs megadva|,40 m|3|/hó,30 kWh/hó,35 000  Ft/hó,14 000  Ft/hó,nem,külön helyiségben,délnyugat,panorámás,2 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,2.0,
60.5,"VI. kerület, Külső-Terézváros ",71.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,|nincs megadva|,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
145.0,"VI. kerület, Külső-Terézváros ",94.0,3.0,0,jó állapotú,1950 előtt,|nincs megadva|,4,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,zárószint,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
74.8,"VI. kerület, Belső-Terézváros ",88.0,3.0,0,közepes állapotú,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,29 130  Ft/hó,nem,külön helyiségben,délkelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
47.39,"VI. kerület, Révay utca ",32.0,1.0,0,felújított,|nincs megadva|,összkomfortos,2,4,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
55.0,"VI. kerület, Külső-Terézváros ",58.0,1.0,0,felújított,1950 előtt,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,egyéb,|nincs megadva|,|nincs megadva|,,
142.0,"VI. kerület, Belső-Terézváros ",94.0,3.0,0,felújított,1950 és 1980 között,|nincs megadva|,3,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,egyéb,|nincs megadva|,|nincs megadva|,,
142.0,"VI. kerület, Belső-Terézváros ",94.0,3.0,0,felújított,1950 és 1980 között,|nincs megadva|,3,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,egyéb,|nincs megadva|,|nincs megadva|,,
76.0,"VI. kerület, Külső-Terézváros ",88.0,3.0,0,felújítandó,1950 előtt,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
41.5,"VI. kerület, Podmaniczky utca 71.",38.0,1.0,0,felújított,|nincs megadva|,összkomfortos,4,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délnyugat,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
99.9,"VI. kerület, Külső-Terézváros ",102.0,3.0,0,felújítandó,1950 és 1980 között,összkomfortos,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
120.0,"VI. kerület, Külső-Terézváros ",91.0,2.0,0,jó állapotú,1950 előtt,összkomfortos,3,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
77.9,"VI. kerület, Külső-Terézváros ",51.0,2.0,0,felújított,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,7 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - kötelező megvenni,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,7.0,10 M Ft
174.9,"VI. kerület, Belső-Terézváros ",116.0,4.0,0,jó állapotú,1950 előtt,|nincs megadva|,2,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti,|nincs megadva|,|nincs megadva|,,
120.0,"VI. kerület, Külső-Terézváros ",91.0,2.0,0,jó állapotú,1950 előtt,|nincs megadva|,3,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
129.0,"VI. kerület, Belső-Terézváros ",96.0,2.0,0,felújított,2001 és 2010 között,|nincs megadva|,4,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti,|nincs megadva|,|nincs megadva|,,
41.0,"VI. kerület, Dessewffy utca ",25.0,1.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
48.0,"VI. kerület, Bajza utca ",54.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,félemelet,3,nincs,3 m-nél alacsonyabb,nincs,1 m|3|/hó,1 kWh/hó,3 000  Ft/hó,8 700  Ft/hó,nem,egy helyiségben,kelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
44.9,"VI. kerület, Rózsa utca ",31.0,2.0,2.0,felújított,1950 előtt,|nincs megadva|,földszint,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,30 000 000  Ft/hó,8 000  Ft/hó,|nincs megadva|,egy helyiségben,északnyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,hűtő-fűtő klíma,|nincs megadva|,|nincs megadva|,,
62.9,"VI. kerület, Külső-Terézváros - Diplomatanegyed ",66.0,2.0,0,jó állapotú,1950 előtt,|nincs megadva|,1,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
69.99,"VI. kerület, Szinyei Merse utca ",73.0,3.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
93.0,"VI. kerület, Király utca ",86.0,4.0,0,felújított,1950 előtt,komfortos,3,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,50 000  Ft/hó,16 675  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
87.0,"VI. kerület, Aradi utca ",82.0,3.0,0,felújított,1950 előtt,komfortos,3,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,50 000  Ft/hó,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,
85.0,"VI. kerület, Rippl-Rónai utca ",73.0,3.0,0,felújított,1950 előtt,összkomfortos,1,4,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,kelet,kertre néz,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,nincs,|nincs megadva|,,
81.8,"VI. kerület, Csengery utca ",50.0,1.0,1.0,|nincs megadva|,2023,összkomfortos,6,6,van,3 m-nél alacsonyabb,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,27 500  Ft/hó,igen,külön helyiségben,északkelet,panorámás,|nincs megadva|,nem,tetőtéri,teremgarázs hely - megvásárolható,mennyezeti hűtés-fűtés,van - 12 cm,AA++,,8 M Ft
49.8,"VI. kerület, Rózsa utca ",62.0,2.0,0,jó állapotú,1950 előtt,összkomfortos,1,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,dél,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,nincs,|nincs megadva|,,
75.0,"VI. kerület, Csengery utca ",43.0,1.0,1.0,|nincs megadva|,2023,összkomfortos,1,6,van,3 m-nél alacsonyabb,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,23 650  Ft/hó,igen,egy helyiségben,nyugat,kertre néz,14 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,mennyezeti hűtés-fűtés,van - 12 cm,AA++,14.0,8 M Ft
114.0,"VI. kerület, Csengery utca ",52.0,2.0,0,|nincs megadva|,2023,összkomfortos,6,6,van,3 m-nél alacsonyabb,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,28 600  Ft/hó,igen,külön helyiségben,északnyugat,panorámás,34 m|2|,nem,"legfelső emelet, nem tetőtéri",teremgarázs hely - megvásárolható,mennyezeti hűtés-fűtés,van - 12 cm,AA++,34.0,8 M Ft
119.0,"VI. kerület, Andrássy út ",98.0,3.0,0,jó állapotú,1950 előtt,duplakomfortos,1,3,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
142.0,"VI. kerület, Jókai utca ",94.0,3.0,0,felújított,1950 és 1980 között,duplakomfortos,3,3,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,északnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,padlófűtés,|nincs megadva|,|nincs megadva|,,
66.9,"VI. kerület, Nagymező utca 33.",64.0,3.0,0,közepes állapotú,|nincs megadva|,összkomfortos,1,4,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,24 620  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület","gáz (konvektor), hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,,
38.5,"VI. kerület, Teréz körút ",38.0,1.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,2,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,elektromos konvektor,|nincs megadva|,|nincs megadva|,,
69.5,"VI. kerület, Belső-Terézváros ",74.0,2.0,0,jó állapotú,1950 előtt,|nincs megadva|,2,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
150.0,"VI. kerület, Andrássy út 97.",86.0,2.0,2.0,felújított,1950 előtt,luxus,2,4,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 000  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,kertre néz,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet","gáz (konvektor), hűtő-fűtő klíma, elektromos fűtőpanel",|nincs megadva|,|nincs megadva|,,
240.45,"VI. kerület, Belső-Terézváros ",86.0,4.0,0,újszerű,2017,duplakomfortos,4,4,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délkelet,|nincs megadva|,17.15 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,17.15,
67.5,"VI. kerület, Ó utca ",46.0,1.0,1.0,felújított,1950 és 1980 között,összkomfortos,1,6,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 000  Ft/hó,nem,egy helyiségben,északnyugat,utcai,1 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),van,|nincs megadva|,1.0,
71.5,"VI. kerület, Dessewffy utca 47.",69.0,3.0,0,közepes állapotú,|nincs megadva|,|nincs megadva|,3,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
85.0,"VI. kerület, Szinyei Merse utca ",52.0,2.0,0,újszerű,2001 és 2010 között,összkomfortos,7,9,van,|nincs megadva|,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,3 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti,van,|nincs megadva|,3.0,
32.9,"VI. kerület, Szív utca ",27.0,1.0,0,jó állapotú,|nincs megadva|,komfortos,földszint,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
76.0,"VI. kerület, Külső-Terézváros ",88.0,3.0,0,felújítandó,1950 előtt,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
30.0,"VI. kerület, Külső-Terézváros - Diplomatanegyed ",28.0,1.0,0,felújítandó,1950 előtt,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
43.9,"VI. kerület, Szondi utca 93.",38.0,1.0,0,felújított,|nincs megadva|,összkomfortos,3,5,van,3 m-nél magasabb,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,,
33.6,"VI. kerület, Székely Bertalan utca ",24.0,1.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
474.88,"VI. kerület, Külső-Terézváros ",122.0,4.0,0,újszerű,2001 és 2010 között,luxus,|nincs megadva|,4,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,panorámás,13.19 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely,fan-coil,|nincs megadva|,|nincs megadva|,13.19,
367.17,"VI. kerület, Külső-Terézváros ",85.0,3.0,0,újszerű,2017,|nincs megadva|,4,4,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,hőszivattyú,|nincs megadva|,|nincs megadva|,,
105.9,"VI. kerület, Teréz körút ",110.0,3.0,0,jó állapotú,|nincs megadva|,összkomfortos,2,3,van,3 m-nél magasabb,van,150 m|3|/hó,170 kWh/hó,|nincs megadva|,22 000  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
300.0,"VI. kerület, Külső-Terézváros ",143.0,4.0,0,felújított,2001 és 2010 között,luxus,3,3,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,északnyugat,utcai,19 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,19.0,
53.99,"VI. kerület, Külső-Terézváros ",36.0,1.0,0,felújított,1950 és 1980 között,|nincs megadva|,2,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
223.5,"VI. kerület, Külső-Terézváros ",126.0,4.0,0,|nincs megadva|,2020,|nincs megadva|,4,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,16 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,egyéb,|nincs megadva|,|nincs megadva|,16.0,
65.0,"VI. kerület, Belső-Terézváros ",75.0,4.0,0,felújítandó,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,cserépkályha,|nincs megadva|,|nincs megadva|,,
46.5,"VI. kerület, Bajnok utca 15.",42.0,2.0,0,jó állapotú,|nincs megadva|,összkomfortos,4,4,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 000  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
119.9,"VI. kerület, Belső-Terézváros ",68.0,3.0,0,felújított,1950 előtt,|nincs megadva|,4,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
99.9,"VI. kerület, Külső-Terézváros ",102.0,3.0,0,jó állapotú,1950 előtt,duplakomfortos,1,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,26 100  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
106.5,"VI. kerület, Vörösmarty utca ",79.0,3.0,0,felújított,|nincs megadva|,duplakomfortos,3,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,18  Ft/hó,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",|nincs megadva|,van,|nincs megadva|,,
79.99,"VI. kerület, Belső-Terézváros ",78.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,3,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
80.0,"VI. kerület, Belső-Terézváros ",88.0,3.0,0,felújítandó,1950 előtt,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
33.6,"VI. kerület, Bajnok utca ",26.0,1.0,1.0,jó állapotú,1950 és 1980 között,összkomfortos,földszint,2,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,32  Ft/hó,13  Ft/hó,nem,egy helyiségben,délnyugat,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),van,|nincs megadva|,,
51.9,"VI. kerület, Külső-Terézváros ",59.0,1.0,0,felújítandó,1950 és 1980 között,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
21.49,"VI. kerület, Teréz körút ",18.0,1.0,0,felújított,1950 előtt,összkomfortos,1,4,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,5 000  Ft/hó,3  Ft/hó,nem,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,,
89.0,"VI. kerület, Podmaniczky utca ",94.0,2.0,1.0,jó állapotú,1950 előtt,összkomfortos,2,7,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,északnyugat,utcai,12 m|2|,nem,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,12.0,
87.0,"VI. kerület, Zichy Jenő utca 36.",97.0,3.0,1.0,felújított,1950 és 1980 között,összkomfortos,3,3,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délkelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",|nincs megadva|,|nincs megadva|,|nincs megadva|,,
44.5,"VI. kerület, Bajnok utca ",43.0,1.0,1.0,jó állapotú,|nincs megadva|,|nincs megadva|,3,3,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 792  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
